-49
-49
-49
-45
-47
-47
-47
-47
-45
-47
-47
-51
-49
-49
-49
-47
-47
-47
-47
-49
-47
-47
-47
-47
-47
-47
-47
-51
-53
-53
-49
-45
-45
-45
-45
-49
-49
-47
-47
-47
-47
-45
-45
-43
-43
-47
-47
-49
-49
-49
-51
-47
-47
-47
-45
-45
-43
-43
-43
-43
-43
-43
-43
-43
-45
-45
-45
-45
-45
-45
-43
-43
-45
-45
-43
-43
-45
-45
-43
-43
-47
-47
-43
-43
-43
-43
-43
-49
-43
-43
-43
-43
-43
-43
-51
-51
-45
-45
-47
-49
-47
-47
-51
-47
-47
-47
-53
-49
-49
-47
-49
-49
-49
-47
-47
-47
-47
-47
-47
-45
