-59
-59
-60
-60
-60
-60
-57
-59
-59
-57
-57
-57
-57
-60
-57
-57
-64
-64
-57
-57
-57
-57
-57
-57
-53
-56
-56
-57
-57
-78
-78
-68
-68
-64
-64
-59
-59
-58
-59
-62
-60
-61
-59
-59
-59
-58
-61
-61
-62
-62
-62
-61
-61
-62
-59
-59
-59
-59
-59
-61
-62
-60
-60
-62
-62
-62
-62
-62
-57
-57
-51
-51
-62
-62
-64
-64
-59
-59
-60
-61
-61
-61
-55
-55
-53
-53
-55
-55
-55
-55
-57
-57
-57
-59
-61
-61
-62
-60
-60
-62
-64
-62
-62
-62
-70
-70
-66
-59
-62
-64
-64
-62
-62
-62
-61
-57
-62
-57
-57
-57
